project,floor_number,total_floors,living_area,area,price,rooms,is_apartment,penthouse,metro_set.name,metro_set,settling_date_formatted
Остафьево,3,14,21.94,34.77,7940468,1,False,False,,"[{'name': 'МЦД-2 Щербинка', 'color': '#EA3F84', 'car_time': 5, 'walk_time': None, 'public_transport_time': None, 'cian_id': 434}, {'name': 'Бунинская аллея', 'color': '#BAC8E8', 'car_time': 10, 'walk_time': None, 'public_transport_time': None, 'cian_id': 25}]",30 дек. 2025
Егорово Парк,6,12,19.73,34.76,6493578,1,False,False,,"[{'name': 'Котельники', 'color': '#943F90', 'car_time': 12, 'walk_time': None, 'public_transport_time': None, 'cian_id': 282}, {'name': 'МЦД-3 Томилино', 'color': '#FF8843', 'car_time': 3, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}]",30 апр. 2026
Рублевский Квартал,9,9,24.22,36.65,6344885,1,False,False,,"[{'name': 'МЦД-1 Одинцово', 'color': '#FFCD76', 'car_time': 20, 'walk_time': None, 'public_transport_time': 30, 'cian_id': None}]",31 июл. 2026
Пригород Лесное,15,15,20.63,35.13,6757010,1,False,False,,"[{'name': 'Домодедовская', 'color': '#4BAF4F', 'car_time': 15, 'walk_time': None, 'public_transport_time': None, 'cian_id': 39}]",31 окт. 2026
Цветочные Поляны,15,16,9.2,22.2,6319274,0,False,False,,"[{'name': 'Филатов Луг', 'color': '#E42518', 'car_time': 10, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}]",30 июн. 2025
Пятницкие Луга,10,12,27.52,40.38,6198734,1,False,False,,"[{'name': 'Пятницкое шоссе', 'color': '#0572B9', 'car_time': 12, 'walk_time': None, 'public_transport_time': None, 'cian_id': 244}]",30 авг. 2026
Квартал Марьино,17,17,23.45,36.03,7911359,1,False,False,,"[{'name': 'Филатов Луг', 'color': '#E42518', 'car_time': 15, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}]",24 дек. 2026
Мытищи Парк,6,17,21.39,34.73,6426578,1,False,False,,"[{'name': 'Медведково', 'color': '#EF7E24', 'car_time': 25, 'walk_time': None, 'public_transport_time': None, 'cian_id': 69}]",30 янв. 2027
Долина Яузы,16,24,12.71,26.54,7236370,0,False,False,,"[{'name': 'Ж/д ст. Перловская', 'color': '#FFFFFF', 'car_time': None, 'walk_time': 10, 'public_transport_time': None, 'cian_id': None}]",31 окт. 2026
Горки Парк,15,17,28.2,42.2,6341432,1,False,False,,"[{'name': 'Домодедовская', 'color': '#4BAF4F', 'car_time': 18, 'walk_time': None, 'public_transport_time': None, 'cian_id': 39}]",30 июн. 2025
Мытищи Парк,4,17,16.3,35.38,6403709,1,False,False,,"[{'name': 'Медведково', 'color': '#EF7E24', 'car_time': 25, 'walk_time': None, 'public_transport_time': None, 'cian_id': 69}]",30 янв. 2027
Богдановский Лес,6,12,27.96,41.45,6576996,1,False,False,,"[{'name': 'Домодедовская', 'color': '#4BAF4F', 'car_time': 30, 'walk_time': None, 'public_transport_time': None, 'cian_id': 39}]",30 июн. 2026
Квартал Марьино,17,17,25.43,38.14,7917177,1,False,False,,"[{'name': 'Филатов Луг', 'color': '#E42518', 'car_time': 15, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}]",30 июн. 2026
Прибрежный Парк,6,12,10.01,33.34,6853670,1,False,False,,"[{'name': 'Домодедовская', 'color': '#4BAF4F', 'car_time': 30, 'walk_time': None, 'public_transport_time': None, 'cian_id': 39}, {'name': 'Ж/д ст. Ленинская', 'color': '#FFFFFF', 'car_time': None, 'walk_time': 15, 'public_transport_time': None, 'cian_id': None}]",31 май. 2026
Новоград Павлино,10,22,26.19,39.16,6744307,1,False,False,,"[{'name': 'МЦД-4 Железно\xadдорожная', 'color': '#40B280', 'car_time': 20, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}, {'name': 'Некрасовка', 'color': '#DE64A1', 'car_time': 15, 'walk_time': None, 'public_transport_time': None, 'cian_id': 373}]",30 июн. 2025
Рублевский Квартал,2,7,26.64,38.8,6386585,1,False,False,,"[{'name': 'МЦД-1 Одинцово', 'color': '#FFCD76', 'car_time': 20, 'walk_time': None, 'public_transport_time': 30, 'cian_id': None}]",31 июл. 2026
Богдановский Лес,4,11,28.97,57.35,7952324,2,False,False,,"[{'name': 'Домодедовская', 'color': '#4BAF4F', 'car_time': 30, 'walk_time': None, 'public_transport_time': None, 'cian_id': 39}]",30 июн. 2026
Космический Квартал,16,17,21.68,37.12,6371796,1,False,False,,"[{'name': 'Ж/д ст. Болшево', 'color': '#FFFFFF', 'car_time': None, 'walk_time': 15, 'public_transport_time': None, 'cian_id': None}, {'name': 'Ж/д ст. ""Фабрика 1 мая""', 'color': '#FFFFFF', 'car_time': None, 'walk_time': 20, 'public_transport_time': None, 'cian_id': None}]",30 сен. 2027
Горки Парк,10,17,28.24,40.88,6630695,1,False,False,,"[{'name': 'Домодедовская', 'color': '#4BAF4F', 'car_time': 18, 'walk_time': None, 'public_transport_time': None, 'cian_id': 39}]",30 сен. 2026
Рублевский Квартал,8,8,26.22,38.6,6690541,1,False,False,,"[{'name': 'МЦД-1 Одинцово', 'color': '#FFCD76', 'car_time': 20, 'walk_time': None, 'public_transport_time': 30, 'cian_id': None}]",31 июл. 2025
Рублевский Квартал,9,9,25.99,39.11,6376195,1,False,False,,"[{'name': 'МЦД-1 Одинцово', 'color': '#FFCD76', 'car_time': 20, 'walk_time': None, 'public_transport_time': 30, 'cian_id': None}]",31 июл. 2026
Мытищи Парк,6,15,15.32,35.06,6455177,1,False,False,,"[{'name': 'Медведково', 'color': '#EF7E24', 'car_time': 25, 'walk_time': None, 'public_transport_time': None, 'cian_id': 69}]",31 мар. 2026
Прибрежный Парк,11,12,21.67,35.27,6799633,1,False,False,,"[{'name': 'Домодедовская', 'color': '#4BAF4F', 'car_time': 30, 'walk_time': None, 'public_transport_time': None, 'cian_id': 39}, {'name': 'Ж/д ст. Ленинская', 'color': '#FFFFFF', 'car_time': None, 'walk_time': 15, 'public_transport_time': None, 'cian_id': None}]",31 май. 2026
Горки Парк,15,17,11.05,22.87,7426711,0,False,False,,"[{'name': 'Домодедовская', 'color': '#4BAF4F', 'car_time': 18, 'walk_time': None, 'public_transport_time': None, 'cian_id': 39}]",Сдан
Горки Парк,9,17,25.04,40.82,6634434,1,False,False,,"[{'name': 'Домодедовская', 'color': '#4BAF4F', 'car_time': 18, 'walk_time': None, 'public_transport_time': None, 'cian_id': 39}]",31 июл. 2026
Остафьево,14,14,12.36,27.24,7027859,0,False,False,,"[{'name': 'МЦД-2 Щербинка', 'color': '#EA3F84', 'car_time': 5, 'walk_time': None, 'public_transport_time': None, 'cian_id': 434}, {'name': 'Бунинская аллея', 'color': '#BAC8E8', 'car_time': 10, 'walk_time': None, 'public_transport_time': None, 'cian_id': 25}]",30 дек. 2025
Долина Яузы,12,24,11.67,24.44,6868129,0,False,False,,"[{'name': 'Ж/д ст. Перловская', 'color': '#FFFFFF', 'car_time': None, 'walk_time': 10, 'public_transport_time': None, 'cian_id': None}]",31 окт. 2026
Квартал Ивакино,3,11,28.15,41.4,7129069,1,False,False,,"[{'name': 'МЦД-1 Хлебниково', 'color': '#FFCD76', 'car_time': 12, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}, {'name': 'МЦД-3 Химки', 'color': '#FF8843', 'car_time': 15, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}, {'name': 'Ховрино', 'color': '#4BAF4F', 'car_time': 20, 'walk_time': None, 'public_transport_time': None, 'cian_id': 349}]",31 дек. 2025
Квартал Авиаторов,8,17,25.43,37.6,6345752,1,False,False,,"[{'name': 'Ж/д ст. Балашиха', 'color': '#FFFFFF', 'car_time': 5, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}, {'name': 'м. Щелковская', 'color': '#0572B9', 'car_time': 20, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}]",29 мар. 2027
Новоград Павлино,11,22,22.54,37.11,6461371,1,False,False,,"[{'name': 'МЦД-4 Железно\xadдорожная', 'color': '#40B280', 'car_time': 20, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}, {'name': 'Некрасовка', 'color': '#DE64A1', 'car_time': 15, 'walk_time': None, 'public_transport_time': None, 'cian_id': 373}]",30 сен. 2025
Егорово Парк,8,12,10.79,35.83,6417117,1,False,False,,"[{'name': 'Котельники', 'color': '#943F90', 'car_time': 12, 'walk_time': None, 'public_transport_time': None, 'cian_id': 282}, {'name': 'МЦД-3 Томилино', 'color': '#FF8843', 'car_time': 3, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}]",30 апр. 2026
Рублевский Квартал,5,8,19.79,34.05,6824099,1,False,False,,"[{'name': 'МЦД-1 Одинцово', 'color': '#FFCD76', 'car_time': 20, 'walk_time': None, 'public_transport_time': 30, 'cian_id': None}]",31 июл. 2025
Долина Яузы,19,24,12.71,26.54,7271031,0,False,False,,"[{'name': 'Ж/д ст. Перловская', 'color': '#FFFFFF', 'car_time': None, 'walk_time': 10, 'public_transport_time': None, 'cian_id': None}]",31 окт. 2026
Богдановский Лес,2,12,25.93,53.92,7948132,2,False,False,,"[{'name': 'Домодедовская', 'color': '#4BAF4F', 'car_time': 30, 'walk_time': None, 'public_transport_time': None, 'cian_id': 39}]",30 июн. 2026
Томилино Парк,2,17,27.51,40.81,7147604,1,False,False,,"[{'name': 'Котельники', 'color': '#943F90', 'car_time': 10, 'walk_time': None, 'public_transport_time': None, 'cian_id': 282}]",30 апр. 2025
Егорово Парк,6,12,19.73,35.31,6440756,1,False,False,,"[{'name': 'Котельники', 'color': '#943F90', 'car_time': 12, 'walk_time': None, 'public_transport_time': None, 'cian_id': 282}, {'name': 'МЦД-3 Томилино', 'color': '#FF8843', 'car_time': 3, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}]",30 апр. 2026
Новоград Павлино,15,22,23.25,37.11,6465082,1,False,False,,"[{'name': 'МЦД-4 Железно\xadдорожная', 'color': '#40B280', 'car_time': 20, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}, {'name': 'Некрасовка', 'color': '#DE64A1', 'car_time': 15, 'walk_time': None, 'public_transport_time': None, 'cian_id': 373}]",30 сен. 2025
Новоград Павлино,20,22,27.85,42.89,6866174,1,False,False,,"[{'name': 'МЦД-4 Железно\xadдорожная', 'color': '#40B280', 'car_time': 20, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}, {'name': 'Некрасовка', 'color': '#DE64A1', 'car_time': 15, 'walk_time': None, 'public_transport_time': None, 'cian_id': 373}]",30 сен. 2025
Томилино Парк,14,17,17.51,38.51,7204984,1,False,False,,"[{'name': 'Котельники', 'color': '#943F90', 'car_time': 10, 'walk_time': None, 'public_transport_time': None, 'cian_id': 282}]",30 апр. 2025
Квартал Авиаторов,14,24,24.7,40.05,6940305,1,False,False,,"[{'name': 'Ж/д ст. Балашиха', 'color': '#FFFFFF', 'car_time': 5, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}, {'name': 'м. Щелковская', 'color': '#0572B9', 'car_time': 20, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}]",30 июл. 2027
Егорово Парк,10,12,10.2,33.51,6525201,1,False,False,,"[{'name': 'Котельники', 'color': '#943F90', 'car_time': 12, 'walk_time': None, 'public_transport_time': None, 'cian_id': 282}, {'name': 'МЦД-3 Томилино', 'color': '#FF8843', 'car_time': 3, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}]",31 авг. 2026
Квартал Ивакино,5,11,28.15,41.4,7149280,1,False,False,,"[{'name': 'МЦД-1 Хлебниково', 'color': '#FFCD76', 'car_time': 12, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}, {'name': 'МЦД-3 Химки', 'color': '#FF8843', 'car_time': 15, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}, {'name': 'Ховрино', 'color': '#4BAF4F', 'car_time': 20, 'walk_time': None, 'public_transport_time': None, 'cian_id': 349}]",31 дек. 2025
Квартал Марьино,17,17,10.72,35.63,7262977,1,False,False,,"[{'name': 'Филатов Луг', 'color': '#E42518', 'car_time': 15, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}]",30 июн. 2026
Богдановский Лес,10,12,25.93,54.58,7963085,2,False,False,,"[{'name': 'Домодедовская', 'color': '#4BAF4F', 'car_time': 30, 'walk_time': None, 'public_transport_time': None, 'cian_id': 39}]",30 июн. 2026
Тропарево Парк,20,23,0.0,25.07,6685984,0,True,False,,"[{'name': 'Румянцево', 'color': '#E42518', 'car_time': None, 'walk_time': 10, 'public_transport_time': None, 'cian_id': 284}]",30 мар. 2025
Томилино Парк,14,17,17.55,37.95,6349718,1,False,False,,"[{'name': 'Котельники', 'color': '#943F90', 'car_time': 10, 'walk_time': None, 'public_transport_time': None, 'cian_id': 282}]",31 авг. 2026
Рублевский Квартал,7,9,24.22,36.65,6401985,1,False,False,,"[{'name': 'МЦД-1 Одинцово', 'color': '#FFCD76', 'car_time': 20, 'walk_time': None, 'public_transport_time': 30, 'cian_id': None}]",31 июл. 2026
Горки Парк,17,17,27.33,39.7,6448470,1,False,False,,"[{'name': 'Домодедовская', 'color': '#4BAF4F', 'car_time': 18, 'walk_time': None, 'public_transport_time': None, 'cian_id': 39}]",30 июн. 2025
Квартал Западный,4,12,21.68,36.46,7964651,1,False,False,,"[{'name': 'Аэропорт «Внуково»', 'color': '#FFCD1E', 'car_time': 16, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}, {'name': 'МЦД-4 Санино', 'color': '#40B280', 'car_time': None, 'walk_time': 7, 'public_transport_time': None, 'cian_id': None}]",31 окт. 2026
Новое Внуково,5,7,12.32,22.94,7175054,0,False,False,,"[{'name': 'МЦД-4 Кокошкино', 'color': '#40B280', 'car_time': 6, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}, {'name': 'Аэропорт «Внуково»', 'color': '#FFCD1E', 'car_time': 16, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}]",30 дек. 2025
Томилино Парк,11,17,27.51,40.38,7162803,1,False,False,,"[{'name': 'Котельники', 'color': '#943F90', 'car_time': 10, 'walk_time': None, 'public_transport_time': None, 'cian_id': 282}]",30 апр. 2025
Рублевский Квартал,6,9,26.81,39.08,6379621,1,False,False,,"[{'name': 'МЦД-1 Одинцово', 'color': '#FFCD76', 'car_time': 20, 'walk_time': None, 'public_transport_time': 30, 'cian_id': None}]",31 июл. 2026
Прибрежный Парк,11,17,21.67,35.27,6801820,1,False,False,,"[{'name': 'Домодедовская', 'color': '#4BAF4F', 'car_time': 30, 'walk_time': None, 'public_transport_time': None, 'cian_id': 39}, {'name': 'Ж/д ст. Ленинская', 'color': '#FFFFFF', 'car_time': None, 'walk_time': 15, 'public_transport_time': None, 'cian_id': None}]",31 май. 2026
Мытищи Парк,2,17,29.62,46.65,7955971,1,False,False,,"[{'name': 'Медведково', 'color': '#EF7E24', 'car_time': 25, 'walk_time': None, 'public_transport_time': None, 'cian_id': 69}]",30 янв. 2027
Пригород Лесное,5,17,19.75,33.3,6588737,1,False,False,,"[{'name': 'Домодедовская', 'color': '#4BAF4F', 'car_time': 15, 'walk_time': None, 'public_transport_time': None, 'cian_id': 39}]",30 мар. 2025
Новоград Павлино,18,22,27.85,42.89,6863472,1,False,False,,"[{'name': 'МЦД-4 Железно\xadдорожная', 'color': '#40B280', 'car_time': 20, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}, {'name': 'Некрасовка', 'color': '#DE64A1', 'car_time': 15, 'walk_time': None, 'public_transport_time': None, 'cian_id': 373}]",30 сен. 2025
Новое Внуково,7,8,12.7,26.57,7065032,0,False,False,,"[{'name': 'МЦД-4 Кокошкино', 'color': '#40B280', 'car_time': 6, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}, {'name': 'Аэропорт «Внуково»', 'color': '#FFCD1E', 'car_time': 16, 'walk_time': None, 'public_transport_time': None, 'cian_id': None}]",30 дек. 2025
