name,price,area,floor,rooms_number,project,meter_price
СБ-3-11-К-1-20-7-112007,25266356.85,58.45,20,2,"{'id': 14357, 'code': 'zhk-citybay', 'name': 'City Bay', 'marketing_image': '/upload/iblock/1cd/1cd96e47e28fad3d0cf6cad855d39907/f7bbe593cf0d8abf9a1c60e2fe1f2c4e.webp', 'title': 'CITY BAY: Рукотворная красота в природном окружении', 'description': 'Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.', 'is_private': False}",432273.0
СБ-3-11-К-1-20-8-112008,25131356.59,57.83,20,2,"{'id': 14357, 'code': 'zhk-citybay', 'name': 'City Bay', 'marketing_image': '/upload/iblock/1cd/1cd96e47e28fad3d0cf6cad855d39907/f7bbe593cf0d8abf9a1c60e2fe1f2c4e.webp', 'title': 'CITY BAY: Рукотворная красота в природном окружении', 'description': 'Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.', 'is_private': False}",434573.0
СБ-3-11-К-1-21-2-112102,25358982.6,59.1,21,2,"{'id': 14357, 'code': 'zhk-citybay', 'name': 'City Bay', 'marketing_image': '/upload/iblock/1cd/1cd96e47e28fad3d0cf6cad855d39907/f7bbe593cf0d8abf9a1c60e2fe1f2c4e.webp', 'title': 'CITY BAY: Рукотворная красота в природном окружении', 'description': 'Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.', 'is_private': False}",429086.0
СБ-3-11-К-1-21-6-112106,18083413.5,40.34,21,1,"{'id': 14357, 'code': 'zhk-citybay', 'name': 'City Bay', 'marketing_image': '/upload/iblock/1cd/1cd96e47e28fad3d0cf6cad855d39907/f7bbe593cf0d8abf9a1c60e2fe1f2c4e.webp', 'title': 'CITY BAY: Рукотворная красота в природном окружении', 'description': 'Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.', 'is_private': False}",448275.0
СБ-3-11-К-1-21-7-112107,25338308.8,58.45,21,2,"{'id': 14357, 'code': 'zhk-citybay', 'name': 'City Bay', 'marketing_image': '/upload/iblock/1cd/1cd96e47e28fad3d0cf6cad855d39907/f7bbe593cf0d8abf9a1c60e2fe1f2c4e.webp', 'title': 'CITY BAY: Рукотворная красота в природном окружении', 'description': 'Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.', 'is_private': False}",433504.0
СБ-3-11-К-1-21-8-112108,25202950.13,57.83,21,2,"{'id': 14357, 'code': 'zhk-citybay', 'name': 'City Bay', 'marketing_image': '/upload/iblock/1cd/1cd96e47e28fad3d0cf6cad855d39907/f7bbe593cf0d8abf9a1c60e2fe1f2c4e.webp', 'title': 'CITY BAY: Рукотворная красота в природном окружении', 'description': 'Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.', 'is_private': False}",435811.0
СБ-3-11-К-1-23-1-112301,25924244.57,67.31,23,2,"{'id': 14357, 'code': 'zhk-citybay', 'name': 'City Bay', 'marketing_image': '/upload/iblock/1cd/1cd96e47e28fad3d0cf6cad855d39907/f7bbe593cf0d8abf9a1c60e2fe1f2c4e.webp', 'title': 'CITY BAY: Рукотворная красота в природном окружении', 'description': 'Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.', 'is_private': False}",385147.0
СБ-3-11-К-1-23-2-112302,25502891.1,59.1,23,2,"{'id': 14357, 'code': 'zhk-citybay', 'name': 'City Bay', 'marketing_image': '/upload/iblock/1cd/1cd96e47e28fad3d0cf6cad855d39907/f7bbe593cf0d8abf9a1c60e2fe1f2c4e.webp', 'title': 'CITY BAY: Рукотворная красота в природном окружении', 'description': 'Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.', 'is_private': False}",431521.0
СБ-3-11-К-1-23-3-112303,33582463.68,83.64,23,3,"{'id': 14357, 'code': 'zhk-citybay', 'name': 'City Bay', 'marketing_image': '/upload/iblock/1cd/1cd96e47e28fad3d0cf6cad855d39907/f7bbe593cf0d8abf9a1c60e2fe1f2c4e.webp', 'title': 'CITY BAY: Рукотворная красота в природном окружении', 'description': 'Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.', 'is_private': False}",401512.0
СБ-3-11-К-1-23-5-112305,18185957.78,40.34,23,1,"{'id': 14357, 'code': 'zhk-citybay', 'name': 'City Bay', 'marketing_image': '/upload/iblock/1cd/1cd96e47e28fad3d0cf6cad855d39907/f7bbe593cf0d8abf9a1c60e2fe1f2c4e.webp', 'title': 'CITY BAY: Рукотворная красота в природном окружении', 'description': 'Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.', 'is_private': False}",450817.0
СБ-3-11-К-1-23-6-112306,24982406.75,58.45,23,2,"{'id': 14357, 'code': 'zhk-citybay', 'name': 'City Bay', 'marketing_image': '/upload/iblock/1cd/1cd96e47e28fad3d0cf6cad855d39907/f7bbe593cf0d8abf9a1c60e2fe1f2c4e.webp', 'title': 'CITY BAY: Рукотворная красота в природном окружении', 'description': 'Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.', 'is_private': False}",427415.0
СБ-3-11-К-1-23-7-112307,25219778.66,57.83,23,2,"{'id': 14357, 'code': 'zhk-citybay', 'name': 'City Bay', 'marketing_image': '/upload/iblock/1cd/1cd96e47e28fad3d0cf6cad855d39907/f7bbe593cf0d8abf9a1c60e2fe1f2c4e.webp', 'title': 'CITY BAY: Рукотворная красота в природном окружении', 'description': 'Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.', 'is_private': False}",436102.0
СБ-3-11-К-1-25-1-112501,26070576.51,67.31,25,2,"{'id': 14357, 'code': 'zhk-citybay', 'name': 'City Bay', 'marketing_image': '/upload/iblock/1cd/1cd96e47e28fad3d0cf6cad855d39907/f7bbe593cf0d8abf9a1c60e2fe1f2c4e.webp', 'title': 'CITY BAY: Рукотворная красота в природном окружении', 'description': 'Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.', 'is_private': False}",387321.0
СБ-3-11-К-1-25-2-112502,25646858.7,59.1,25,2,"{'id': 14357, 'code': 'zhk-citybay', 'name': 'City Bay', 'marketing_image': '/upload/iblock/1cd/1cd96e47e28fad3d0cf6cad855d39907/f7bbe593cf0d8abf9a1c60e2fe1f2c4e.webp', 'title': 'CITY BAY: Рукотворная красота в природном окружении', 'description': 'Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.', 'is_private': False}",433957.0
СБ-3-11-К-1-25-3-112503,33772075.56,83.64,25,3,"{'id': 14357, 'code': 'zhk-citybay', 'name': 'City Bay', 'marketing_image': '/upload/iblock/1cd/1cd96e47e28fad3d0cf6cad855d39907/f7bbe593cf0d8abf9a1c60e2fe1f2c4e.webp', 'title': 'CITY BAY: Рукотворная красота в природном окружении', 'description': 'Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.', 'is_private': False}",403779.0
СБ-3-11-К-1-25-5-112505,18288703.76,40.34,25,1,"{'id': 14357, 'code': 'zhk-citybay', 'name': 'City Bay', 'marketing_image': '/upload/iblock/1cd/1cd96e47e28fad3d0cf6cad855d39907/f7bbe593cf0d8abf9a1c60e2fe1f2c4e.webp', 'title': 'CITY BAY: Рукотворная красота в природном окружении', 'description': 'Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.', 'is_private': False}",453364.0
СБ-3-11-К-1-25-6-112506,25123388.15,58.45,25,2,"{'id': 14357, 'code': 'zhk-citybay', 'name': 'City Bay', 'marketing_image': '/upload/iblock/1cd/1cd96e47e28fad3d0cf6cad855d39907/f7bbe593cf0d8abf9a1c60e2fe1f2c4e.webp', 'title': 'CITY BAY: Рукотворная красота в природном окружении', 'description': 'Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.', 'is_private': False}",429827.0
СБ-3-11-К-1-25-7-112507,25362213.95,57.83,25,2,"{'id': 14357, 'code': 'zhk-citybay', 'name': 'City Bay', 'marketing_image': '/upload/iblock/1cd/1cd96e47e28fad3d0cf6cad855d39907/f7bbe593cf0d8abf9a1c60e2fe1f2c4e.webp', 'title': 'CITY BAY: Рукотворная красота в природном окружении', 'description': 'Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.', 'is_private': False}",438565.0
СБ-3-12-К-1-2-2-120202,16732504.96,39.04,2,1,"{'id': 14357, 'code': 'zhk-citybay', 'name': 'City Bay', 'marketing_image': '/upload/iblock/1cd/1cd96e47e28fad3d0cf6cad855d39907/f7bbe593cf0d8abf9a1c60e2fe1f2c4e.webp', 'title': 'CITY BAY: Рукотворная красота в природном окружении', 'description': 'Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.', 'is_private': False}",428599.0
СБ-3-12-К-1-2-5-120205,24731295.2,67.19,2,2,"{'id': 14357, 'code': 'zhk-citybay', 'name': 'City Bay', 'marketing_image': '/upload/iblock/1cd/1cd96e47e28fad3d0cf6cad855d39907/f7bbe593cf0d8abf9a1c60e2fe1f2c4e.webp', 'title': 'CITY BAY: Рукотворная красота в природном окружении', 'description': 'Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.', 'is_private': False}",368080.0
СБ-3-12-К-1-4-2-120402,16945350.94,39.34,4,1,"{'id': 14357, 'code': 'zhk-citybay', 'name': 'City Bay', 'marketing_image': '/upload/iblock/1cd/1cd96e47e28fad3d0cf6cad855d39907/f7bbe593cf0d8abf9a1c60e2fe1f2c4e.webp', 'title': 'CITY BAY: Рукотворная красота в природном окружении', 'description': 'Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.', 'is_private': False}",430741.0
СБ-3-12-К-1-4-3-120403,24230680.0,69.28,4,2,"{'id': 14357, 'code': 'zhk-citybay', 'name': 'City Bay', 'marketing_image': '/upload/iblock/1cd/1cd96e47e28fad3d0cf6cad855d39907/f7bbe593cf0d8abf9a1c60e2fe1f2c4e.webp', 'title': 'CITY BAY: Рукотворная красота в природном окружении', 'description': 'Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.', 'is_private': False}",349750.0
СБ-3-12-К-1-5-2-120502,16995942.18,39.34,5,1,"{'id': 14357, 'code': 'zhk-citybay', 'name': 'City Bay', 'marketing_image': '/upload/iblock/1cd/1cd96e47e28fad3d0cf6cad855d39907/f7bbe593cf0d8abf9a1c60e2fe1f2c4e.webp', 'title': 'CITY BAY: Рукотворная красота в природном окружении', 'description': 'Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.', 'is_private': False}",432027.0
СБ-3-12-К-1-7-2-120702,17144851.65,39.45,7,1,"{'id': 14357, 'code': 'zhk-citybay', 'name': 'City Bay', 'marketing_image': '/upload/iblock/1cd/1cd96e47e28fad3d0cf6cad855d39907/f7bbe593cf0d8abf9a1c60e2fe1f2c4e.webp', 'title': 'CITY BAY: Рукотворная красота в природном окружении', 'description': 'Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.', 'is_private': False}",434597.0
СБ-3-12-К-1-7-7-120707,20196352.8,49.53,7,1,"{'id': 14357, 'code': 'zhk-citybay', 'name': 'City Bay', 'marketing_image': '/upload/iblock/1cd/1cd96e47e28fad3d0cf6cad855d39907/f7bbe593cf0d8abf9a1c60e2fe1f2c4e.webp', 'title': 'CITY BAY: Рукотворная красота в природном окружении', 'description': 'Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.', 'is_private': False}",407760.0
СБ-3-12-К-1-9-1-120901,17114356.96,39.44,9,1,"{'id': 14357, 'code': 'zhk-citybay', 'name': 'City Bay', 'marketing_image': '/upload/iblock/1cd/1cd96e47e28fad3d0cf6cad855d39907/f7bbe593cf0d8abf9a1c60e2fe1f2c4e.webp', 'title': 'CITY BAY: Рукотворная красота в природном окружении', 'description': 'Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.', 'is_private': False}",433934.0
СБ-3-12-К-1-9-2-120902,18135086.1,39.45,9,1,"{'id': 14357, 'code': 'zhk-citybay', 'name': 'City Bay', 'marketing_image': '/upload/iblock/1cd/1cd96e47e28fad3d0cf6cad855d39907/f7bbe593cf0d8abf9a1c60e2fe1f2c4e.webp', 'title': 'CITY BAY: Рукотворная красота в природном окружении', 'description': 'Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.', 'is_private': False}",459698.0
СБ-3-12-К-1-9-3-120903,26103049.28,69.86,9,2,"{'id': 14357, 'code': 'zhk-citybay', 'name': 'City Bay', 'marketing_image': '/upload/iblock/1cd/1cd96e47e28fad3d0cf6cad855d39907/f7bbe593cf0d8abf9a1c60e2fe1f2c4e.webp', 'title': 'CITY BAY: Рукотворная красота в природном окружении', 'description': 'Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.', 'is_private': False}",373648.0
СБ-3-12-К-1-12-1-121201,17265175.52,39.44,12,1,"{'id': 14357, 'code': 'zhk-citybay', 'name': 'City Bay', 'marketing_image': '/upload/iblock/1cd/1cd96e47e28fad3d0cf6cad855d39907/f7bbe593cf0d8abf9a1c60e2fe1f2c4e.webp', 'title': 'CITY BAY: Рукотворная красота в природном окружении', 'description': 'Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.', 'is_private': False}",437758.0
СБ-3-12-К-1-12-2-121202,18294976.95,39.45,12,1,"{'id': 14357, 'code': 'zhk-citybay', 'name': 'City Bay', 'marketing_image': '/upload/iblock/1cd/1cd96e47e28fad3d0cf6cad855d39907/f7bbe593cf0d8abf9a1c60e2fe1f2c4e.webp', 'title': 'CITY BAY: Рукотворная красота в природном окружении', 'description': 'Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.', 'is_private': False}",463751.0
СБ-3-12-К-1-12-3-121203,26333098.26,69.86,12,2,"{'id': 14357, 'code': 'zhk-citybay', 'name': 'City Bay', 'marketing_image': '/upload/iblock/1cd/1cd96e47e28fad3d0cf6cad855d39907/f7bbe593cf0d8abf9a1c60e2fe1f2c4e.webp', 'title': 'CITY BAY: Рукотворная красота в природном окружении', 'description': 'Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.', 'is_private': False}",376941.0
СБ-3-12-К-1-12-4-121204,24074640.0,60.0,12,2,"{'id': 14357, 'code': 'zhk-citybay', 'name': 'City Bay', 'marketing_image': '/upload/iblock/1cd/1cd96e47e28fad3d0cf6cad855d39907/f7bbe593cf0d8abf9a1c60e2fe1f2c4e.webp', 'title': 'CITY BAY: Рукотворная красота в природном окружении', 'description': 'Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.', 'is_private': False}",401244.0
СБ-3-12-К-1-12-5-121205,26320451.82,67.47,12,2,"{'id': 14357, 'code': 'zhk-citybay', 'name': 'City Bay', 'marketing_image': '/upload/iblock/1cd/1cd96e47e28fad3d0cf6cad855d39907/f7bbe593cf0d8abf9a1c60e2fe1f2c4e.webp', 'title': 'CITY BAY: Рукотворная красота в природном окружении', 'description': 'Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.', 'is_private': False}",390106.0
СБ-3-12-К-1-12-7-121207,21122266.62,49.53,12,1,"{'id': 14357, 'code': 'zhk-citybay', 'name': 'City Bay', 'marketing_image': '/upload/iblock/1cd/1cd96e47e28fad3d0cf6cad855d39907/f7bbe593cf0d8abf9a1c60e2fe1f2c4e.webp', 'title': 'CITY BAY: Рукотворная красота в природном окружении', 'description': 'Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.', 'is_private': False}",426454.0
СБ-3-12-К-1-14-1-121401,17876534.96,39.44,14,1,"{'id': 14357, 'code': 'zhk-citybay', 'name': 'City Bay', 'marketing_image': '/upload/iblock/1cd/1cd96e47e28fad3d0cf6cad855d39907/f7bbe593cf0d8abf9a1c60e2fe1f2c4e.webp', 'title': 'CITY BAY: Рукотворная красота в природном окружении', 'description': 'Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.', 'is_private': False}",453259.0
СБ-3-12-К-1-14-2-121402,17897763.24,38.37,14,1,"{'id': 14357, 'code': 'zhk-citybay', 'name': 'City Bay', 'marketing_image': '/upload/iblock/1cd/1cd96e47e28fad3d0cf6cad855d39907/f7bbe593cf0d8abf9a1c60e2fe1f2c4e.webp', 'title': 'CITY BAY: Рукотворная красота в природном окружении', 'description': 'Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.', 'is_private': False}",466452.0
СБ-3-12-К-1-14-3-121403,26486371.1,69.86,14,2,"{'id': 14357, 'code': 'zhk-citybay', 'name': 'City Bay', 'marketing_image': '/upload/iblock/1cd/1cd96e47e28fad3d0cf6cad855d39907/f7bbe593cf0d8abf9a1c60e2fe1f2c4e.webp', 'title': 'CITY BAY: Рукотворная красота в природном окружении', 'description': 'Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.', 'is_private': False}",379135.0
СБ-3-12-К-1-14-4-121404,24454620.0,60.0,14,2,"{'id': 14357, 'code': 'zhk-citybay', 'name': 'City Bay', 'marketing_image': '/upload/iblock/1cd/1cd96e47e28fad3d0cf6cad855d39907/f7bbe593cf0d8abf9a1c60e2fe1f2c4e.webp', 'title': 'CITY BAY: Рукотворная красота в природном окружении', 'description': 'Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.', 'is_private': False}",407577.0
СБ-3-12-К-1-17-1-121701,17516605.52,39.44,17,1,"{'id': 14357, 'code': 'zhk-citybay', 'name': 'City Bay', 'marketing_image': '/upload/iblock/1cd/1cd96e47e28fad3d0cf6cad855d39907/f7bbe593cf0d8abf9a1c60e2fe1f2c4e.webp', 'title': 'CITY BAY: Рукотворная красота в природном окружении', 'description': 'Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.', 'is_private': False}",444133.0
СБ-3-12-К-1-17-2-121702,18053238.48,38.37,17,1,"{'id': 14357, 'code': 'zhk-citybay', 'name': 'City Bay', 'marketing_image': '/upload/iblock/1cd/1cd96e47e28fad3d0cf6cad855d39907/f7bbe593cf0d8abf9a1c60e2fe1f2c4e.webp', 'title': 'CITY BAY: Рукотворная красота в природном окружении', 'description': 'Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.', 'is_private': False}",470504.0
СБ-3-12-К-1-17-3-121703,26716559.8,69.86,17,2,"{'id': 14357, 'code': 'zhk-citybay', 'name': 'City Bay', 'marketing_image': '/upload/iblock/1cd/1cd96e47e28fad3d0cf6cad855d39907/f7bbe593cf0d8abf9a1c60e2fe1f2c4e.webp', 'title': 'CITY BAY: Рукотворная красота в природном окружении', 'description': 'Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.', 'is_private': False}",382430.0
СБ-3-12-К-1-17-5-121705,40821317.28,108.52,17,4,"{'id': 14357, 'code': 'zhk-citybay', 'name': 'City Bay', 'marketing_image': '/upload/iblock/1cd/1cd96e47e28fad3d0cf6cad855d39907/f7bbe593cf0d8abf9a1c60e2fe1f2c4e.webp', 'title': 'CITY BAY: Рукотворная красота в природном окружении', 'description': 'Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.', 'is_private': False}",376164.0
СБ-3-12-К-1-19-1-121901,17617216.96,39.44,19,1,"{'id': 14357, 'code': 'zhk-citybay', 'name': 'City Bay', 'marketing_image': '/upload/iblock/1cd/1cd96e47e28fad3d0cf6cad855d39907/f7bbe593cf0d8abf9a1c60e2fe1f2c4e.webp', 'title': 'CITY BAY: Рукотворная красота в природном окружении', 'description': 'Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.', 'is_private': False}",446684.0
СБ-3-12-К-1-19-2-121902,18156875.85,38.37,19,1,"{'id': 14357, 'code': 'zhk-citybay', 'name': 'City Bay', 'marketing_image': '/upload/iblock/1cd/1cd96e47e28fad3d0cf6cad855d39907/f7bbe593cf0d8abf9a1c60e2fe1f2c4e.webp', 'title': 'CITY BAY: Рукотворная красота в природном окружении', 'description': 'Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.', 'is_private': False}",473205.0
СБ-3-12-К-1-19-3-121903,26869972.36,69.86,19,2,"{'id': 14357, 'code': 'zhk-citybay', 'name': 'City Bay', 'marketing_image': '/upload/iblock/1cd/1cd96e47e28fad3d0cf6cad855d39907/f7bbe593cf0d8abf9a1c60e2fe1f2c4e.webp', 'title': 'CITY BAY: Рукотворная красота в природном окружении', 'description': 'Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.', 'is_private': False}",384626.0
СБ-3-12-К-1-19-4-121904,24565380.0,60.0,19,2,"{'id': 14357, 'code': 'zhk-citybay', 'name': 'City Bay', 'marketing_image': '/upload/iblock/1cd/1cd96e47e28fad3d0cf6cad855d39907/f7bbe593cf0d8abf9a1c60e2fe1f2c4e.webp', 'title': 'CITY BAY: Рукотворная красота в природном окружении', 'description': 'Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.', 'is_private': False}",409423.0
СБ-3-12-К-1-19-5-121905,41055611.96,108.52,19,4,"{'id': 14357, 'code': 'zhk-citybay', 'name': 'City Bay', 'marketing_image': '/upload/iblock/1cd/1cd96e47e28fad3d0cf6cad855d39907/f7bbe593cf0d8abf9a1c60e2fe1f2c4e.webp', 'title': 'CITY BAY: Рукотворная красота в природном окружении', 'description': 'Жилой комплекс City Bay — это настоящее открытие для тех, кто ценит жизнь в городе и любит природу. Именно здесь полноценная инфраструктура сочетается с собственной благоустроенной набережной, а современная архитектура выглядит еще эффектнее на фоне реки.', 'is_private': False}",378323.0
